County,Municipality,USC,STS,STH,Mailed,Not Mailed,Mailing Status
Somerset,New Baltimore Boro,14,32,69,0,9,
Clarion,Piney Twp.,15,21,63,0,9,
Dauphin,Pillow Boro,10,34,125,0,9,
Clearfield,Troutville Boro,15,35,75,0,9,
Washington,Boro Of Finlyville,14,46,39,0,9,
Clearfield,Mahaffey Boro,15,35,75,0,9,
Bedford,Manns Choice Boro,13,32,78,0,9,
Lawrence,Enon Valley Boro,16,47,8,0,9,
Clinton,Grugan Twp,15,25,76,0,9,
Schuylkill,Frailey Twp,9,29,107,0,9,
Washington,Boro Of Elco,14,46,50,0,9,
Bedford,Pavia Twp,13,32,78,0,8,
Bedford,New Paris Boro,13,32,78,0,8,
Greene,Greensboro Boro,14,46,50,0,8,
Washington,Boro Of Dunlevy,14,46,50,0,8,
Allegheny,Pittsburgh,17,42,42,0,8,
Potter,Hector Twp,15,25,67,0,8,
Clearfield,Pine Twp,15,35,73,0,8,
Venango,Barkeyville Boro,16,21,64,0,8,
Tioga,Ward Twp,15,23,68,0,8,
Columbia,Orangeville Boro,9,27,109,0,8,
Fayette,Dawson Boro,14,32,52,0,8,
Schuylkill,Port Clinton Boro,9,29,124,0,8,
Bradford,Overton Twp,9,23,68,0,8,
Washington,Boro Of Twilight,14,46,50,0,8,
York,Lewisberry Boro,10,31,92,0,8,
Potter,Wharton Twp,15,25,67,0,8,
Allegheny,Haysville,17,37,44,0,8,
Tioga,Osceola Twp,15,23,68,0,8,
Tioga,Liberty Boro,15,23,68,0,8,
Sullivan,Forksville Boro,9,23,84,0,8,
Elk,Millstone Twp,15,25,75,0,8,
Sullivan,Hillsgrove Twp,9,23,84,0,8,
Armstrong,Perry Twp,15,41,63,0,8,
Schuylkill,New Ringgold Boro,9,29,124,0,8,
Blair,Newry Boro,13,30,80,0,8,
Lawrence,Volant Boro,16,50,8,0,8,
Susquehanna,Little Meadows Boro,9,20,111,0,8,
Beaver,Darlington Boro,17,47,14,0,7,
Jefferson,Porter Twp,15,41,66,0,7,
Carbon,Weissport Boro,7,29,122,0,7,
Huntingdon,Rockhill Boro,13,30,81,0,7,
Centre,Unionville Boro.,15,25,82,0,7,
Allegheny,Shaler,17,38,28,0,7,
Warren,Cherry Grove Twp,15,21,65,0,7,
Westmoreland,Youngstown,14,39,59,0,7,
Schuylkill,Tremont Twp,9,29,107,0,7,
Potter,Oswayo Boro,15,25,67,0,7,
Potter,Sylvania Twp,15,25,67,0,7,
Cameron,Grove Twp,15,25,67,0,7,
Huntingdon,Cassville Boro,13,30,81,0,7,
Mckean,Norwich Twp,15,25,67,0,7,
Columbia,Stillwater Boro,9,27,109,0,7,
Adams,York Springs,13,33,193,0,7,
Schuylkill,Landingville Boro,9,29,124,0,7,
Clearfield,Westover Boro,15,35,73,0,7,
Bradford,Leraysville Boro,9,23,110,0,7,
Washington,Boro Of Beallsville,14,46,50,0,7,
Berks,Lenhartsville Boro,4,48,124,0,6,
Armstrong,Dayton Boro,15,41,63,0,6,
Allegheny,Pittsburgh,17,42,45,0,6,
Centre,Ferguson Twp.,15,25,82,0,6,
Huntingdon,Lincoln Twp,13,30,81,0,6,
Huntingdon,Mapleton Boro,13,30,81,0,6,
Allegheny,Pittsburgh,17,38,33,0,6,
Tioga,Putnam Twp,15,23,68,0,6,
Bradford,Sylvania Boro,9,23,68,0,6,
Cambria,Ashville Boro,13,35,71,0,6,
Westmoreland,Adamsburg,12,39,57,0,6,
Somerset,Fairhope Twp,14,32,69,0,6,
Centre,State College Boro.,15,35,77,0,6,
Venango,Utica Boro,16,21,64,0,6,
Beaver,Glasgow Boro,17,47,15,0,6,
Cambria,Cassandra Boro,13,35,71,0,6,
York,Railroad Boro,11,28,169,0,6,
Crawford,Spartansburg Boro,16,50,65,0,6,
Northumberland,Herndon Boro,9,27,107,0,6,
Clarion,St. Petersburg Boro,15,21,63,0,6,
Luzerne,Wilkes-Barre City,8,20,120,0,6,
Clarion,Hawthorn Boro,15,21,63,0,6,
Washington,Boro Of Coal Center,14,46,50,0,6,
Bradford,Burlington Boro,9,23,68,0,5,
Bradford,Armenia Twp,9,23,68,0,5,
Lancaster,Lancaster City,11,36,96,0,5,
Venango,Victory Twp,15,21,64,0,5,
Jefferson,Beaver Twp,15,25,66,0,5,
Huntingdon,Petersburg Boro,13,30,81,0,5,
Washington,Boro Of West Middletown,14,46,15,0,5,
Huntingdon,Orbisonia Boro,13,30,81,0,5,
Allegheny,Scott,17,42,42,0,5,
Huntingdon,Coalmont Boro,13,30,81,0,5,
Mercer,Jackson Center,16,50,17,0,5,
Luzerne,New Columbus Boro,9,27,117,0,5,
Bradford,Rome Boro,9,23,110,0,5,
Greene,Freeport Twp,14,46,50,0,5,
Union,Hartleton Boro,15,23,76,0,5,
Erie,Mn01,16,49,3,0,5,
Cameron,Driftwood Boro,15,25,67,0,5,
Erie,Millcreek Twp,16,49,1,0,5,
Cambria,Wilmore Boro,13,35,71,0,5,
Armstrong,Pine Twp,15,41,63,0,5,
Centre,Patton Twp.,15,25,77,0,5,
Westmoreland,Donegal,14,39,59,0,5,
Lawrence,Snpj Boro,16,50,9,0,5,
Somerset,Garrett Boro,14,32,69,0,5,
Westmoreland,Penn,12,39,56,0,5,
Bucks,Bensalem Twp,1,6,142,0,5,
Westmoreland,Penn Twp,12,39,55,0,5,
Montour,Mayberry Twp,9,27,108,0,5,
Somerset,Wellersburg Boro,14,32,69,0,5,
Dauphin,Berrysburg Boro,10,34,125,0,5,
Crawford,Woodcock Boro,16,50,65,0,5,
Crawford,Townville Boro,16,50,64,0,5,
Bedford,Woodbury Boro,13,32,78,0,5,
Bedford,St. Clairsville Boro,13,32,78,0,5,
Crawford,Springboro Boro,16,50,6,0,5,
Clinton,Allison Twp,15,25,76,0,5,
Potter,Stewardson Twp,15,25,67,0,5,
Greene,Gray Twp,14,46,50,0,4,
Bucks,Bensalem Twp,1,6,144,0,4,
Allegheny,Bethel Park,12,37,39,0,4,
Allegheny,Mccandless,17,38,20,0,4,
Bradford,Alba Boro,9,23,68,0,4,
Chester,W Bradford Twp,6,44,155,0,4,
Berks,Exeter Twp,6,11,127,0,4,
Lebanon,Lebanon City,9,48,102,0,4,
Allegheny,Mt Lebanon,17,42,27,0,4,
Somerset,New Centerville Boro,14,32,69,0,4,
Westmoreland,Greensburg,14,39,59,0,4,
Clearfield,Brisbin Boro,15,35,73,0,4,
Clearfield,Burnside Boro,15,35,73,0,4,
Columbia,Centralia Boro,9,27,109,0,4,
Allegheny,Pittsburgh,12,45,25,0,4,
Allegheny,Pittsburgh,12,45,38,0,4,
Dauphin,Swatara Twp,10,15,105,0,4,
Allegheny,Pittsburgh,17,38,20,0,4,
Allegheny,Pittsburgh,17,38,21,0,4,
Lancaster,Lancaster City,11,36,41,0,4,
Susquehanna,Friendsville Boro,9,20,111,0,4,
Beaver,Homewood Boro,17,47,14,0,4,
Warren,Southwest Twp,15,21,65,0,4,
Allegheny,Swissvale,12,43,23,0,4,
Susquehanna,Hop Bottom Boro,9,20,111,0,4,
Allegheny,Trafford,12,45,25,0,4,
Jefferson,Timblin Boro,15,41,66,0,4,
Bucks,Northampton Twp,1,6,144,0,4,
Perry,Blain Boro,13,34,86,0,4,
Mercer,Sheakleyville,16,50,17,0,4,
Bucks,Newtown Twp,1,6,142,0,4,
Centre,College Twp.,15,35,77,0,4,
Bucks,Middletown Twp,1,10,31,0,4,
Erie,Wattsburg Boro,16,49,4,0,3,
Forest,Howe Twp,15,21,65,0,3,
Armstrong,Atwood Boro,15,41,63,0,3,
Bucks,New Britain Twp,1,10,29,0,3,
Tioga,Roseville Boro,15,23,68,0,3,
Greene,Clarksville Boro,14,46,50,0,3,
Erie,North East Boro,16,49,3,0,3,
Erie,Mn01,16,49,4,0,3,
Bucks,Middletown Twp,1,10,140,0,3,
Bucks,Northampton Twp,1,10,31,0,3,
Delaware,Newtown Twp,5,17,166,0,3,
Chester,E Marlborough Twnshp,6,44,74,0,3,
Jefferson,Worthville Boro,15,41,66,0,3,
Beaver,Eastvale Boro,17,47,14,0,3,
Beaver,Frankfort Springs,17,46,15,0,3,
Beaver,Georgetown Boro,17,47,15,0,3,
Lancaster,Lampeter East Twp,11,36,96,0,3,
Beaver,Hookstown Boro,17,47,15,0,3,
Perry,Landisburg Boro,13,34,86,0,3,
Lancaster,Lancaster Twp,11,36,96,0,3,
Allegheny,Scott,12,37,40,0,3,
Allegheny,S Fayette,17,42,42,0,3,
Allegheny,Ross,17,43,32,0,3,
Allegheny,Ross,17,38,30,0,3,
Allegheny,Ross,17,38,28,0,3,
Bucks,West Rockhill Twp,1,6,144,0,3,
Washington,Township Of Peters,14,46,46,0,3,
Allegheny,Pittsburgh,17,42,27,0,3,
Lehigh,Upper Milford,7,14,132,0,3,
Delaware,Aston Twp,5,26,165,0,3,
Butler,Center Twp,16,21,11,0,3,
Allegheny,Pittsburgh,17,37,44,0,3,
Dauphin,Harrisburg,10,15,105,0,3,
Allegheny,Pittsburgh,12,45,35,0,3,
Bedford,Hopewell Boro,13,32,78,0,3,
Westmoreland,E Huntingdon Twp,14,39,57,0,3,
Chester,Westtown Twp,6,9,158,0,3,
Bedford,Rainsburg Boro,13,32,78,0,3,
Montour,Washingtonville Boro,9,27,108,0,3,
Allegheny,Mckeesport,17,43,34,0,3,
Cambria,Chest Springs Boro,13,35,71,0,3,
Bradford,New Albany Boro,9,23,110,0,3,
Allegheny,Mccandless,17,37,30,0,3,
Lebanon,Palmyra Boro,9,48,98,0,3,
Allegheny,Jefferson Hl,12,45,38,0,3,
Allegheny,Casl Shannon,17,42,42,0,3,
Allegheny,Casl Shannon,12,37,39,0,3,
Chester,Modena Boro,6,19,74,0,3,
York,Springettsbury Twp,11,28,93,0,3,
York,Wellsville Boro,10,31,92,0,3,
Cambria,Ehrenfeld Boro,13,35,72,0,3,
Bucks,Middletown Twp,1,6,178,0,2,
Cambria,Johnstown City,13,35,71,0,2,
York,York Twp,11,28,94,0,2,
York,York City,11,28,169,0,2,
Lehigh,South Whitehall,7,16,187,0,2,
York,York City,10,31,196,0,2,
York,York City,10,28,94,0,2,
Lehigh,Salisbury,7,16,187,0,2,
York,Windsor Twp,10,31,92,0,2,
Perry,New Buffalo Boro,13,34,86,0,2,
Bucks,Warwick Twp,1,6,144,0,2,
Allegheny,Baldwin Br,17,38,20,0,2,
Allegheny,Baldwin Tp,12,37,40,0,2,
Allegheny,Baldwin Tp,17,38,21,0,2,
Cameron,Portage Twp,15,25,67,0,2,
Allegheny,Bellevue,17,37,30,0,2,
York,Red Lion Boro,10,28,94,0,2,
Bucks,Warminster Twp,1,6,18,0,2,
Bucks,Warminster Twp,1,6,178,0,2,
York,North York Boro,10,31,95,0,2,
Allegheny,Bethel Park,12,45,35,0,2,
York,North Codorus Twp,11,28,169,0,2,
York,New Freedom Boro,11,28,93,0,2,
Allegheny,Bethel Park,17,42,27,0,2,
Allegheny,Bethel Park,17,42,42,0,2,
York,Manchester Twp,10,31,95,0,2,
York,Lower Chanceford Twp,10,28,95,0,2,
Bucks,Northampton Twp,1,16,143,0,2,
Lehigh,North Whitehall,7,14,133,0,2,
Luzerne,Butler Twp,8,20,119,0,2,
Lehigh,Lower Macungie,7,14,132,0,2,
Centre,College Twp.,15,25,171,0,2,
Lehigh,Bethlehem,7,14,132,0,2,
Bucks,New Hope Boro,1,6,142,0,2,
Lehigh,Allentown,7,16,187,0,2,
Allegheny,Edgewood,12,43,34,0,2,
Luzerne,Dallas Twp,8,20,119,0,2,
Bucks,Morrisville Boro,1,10,31,0,2,
Bucks,Middletown Twp,1,6,18,0,2,
Allegheny,Forest Hills,12,45,25,0,2,
Allegheny,Franklin Pk,17,38,28,0,2,
Bucks,Middletown Twp,1,10,141,0,2,
Centre,Patton Twp.,15,25,171,0,2,
Bucks,Lower Southampton Twp,1,6,18,0,2,
Bucks,Lower Southampton Twp,1,6,144,0,2,
Westmoreland,Unity Twp,14,39,57,0,2,
Allegheny,Monroeville,12,42,27,0,2,
Lebanon,Cold Spring Twp,9,48,102,0,2,
Allegheny,Monroeville,17,43,32,0,2,
Bucks,Lower Makefield Twp,1,10,29,0,2,
Lebanon,Bethel Twp,9,48,101,0,2,
Luzerne,Hanover Twp,8,22,121,0,2,
Allegheny,Mt Lebanon,12,37,42,0,2,
Bucks,Hilltown Twp,1,16,145,0,2,
Allegheny,Mt Lebanon,12,43,23,0,2,
Bucks,Falls Twp,1,6,140,0,2,
Bucks,Falls Twp,1,10,31,0,2,
Allegheny,Mt Lebanon,17,37,45,0,2,
Luzerne,Hazle Twp,8,27,117,0,2,
Bucks,Doylestown Twp,1,6,144,0,2,
Luzerne,Hazleton City,9,27,117,0,2,
Westmoreland,Hempfield Twp,14,39,58,0,2,
Centre,Patton Twp.,15,25,82,0,2,
Allegheny,N Fayette,17,37,45,0,2,
Westmoreland,Greensburg,14,39,55,0,2,
Lawrence,Ellwood City,16,50,9,0,2,
Allegheny,Penn Hills,12,45,25,0,2,
Bucks,Chalfont Boro,1,6,144,0,2,
Bucks,Chalfont Boro,1,10,31,0,2,
Allegheny,Penn Hills,12,45,32,0,2,
Chester,Birmingham Twp,6,19,167,0,2,
Allegheny,Penn Hills,17,38,30,0,2,
Chester,Caln Twp,6,19,74,0,2,
Allegheny,Pine,17,37,28,0,2,
Allegheny,Pine,17,37,30,0,2,
Allegheny,Pittsburgh,12,45,34,0,2,
Chester,E Bradford Twp,6,44,155,0,2,
Allegheny,Pittsburgh,12,45,36,0,2,
Lancaster,Penn Twp,11,36,41,0,2,
Allegheny,Pittsburgh,17,37,45,0,2,
Allegheny,Pittsburgh,17,38,28,0,2,
Allegheny,Pittsburgh,17,42,20,0,2,
Allegheny,Pittsburgh,17,42,21,0,2,
Chester,E Fallowfield Twnshp,6,19,13,0,2,
Lancaster,Mount Joy Boro,11,36,37,0,2,
Chester,E Goshen Twp,6,19,155,0,2,
Bucks,Buckingham Twp,1,16,143,0,2,
Allegheny,Pittsburgh,17,43,32,0,2,
Allegheny,Reserve,17,38,21,0,2,
Allegheny,Reserve,17,43,34,0,2,
Washington,Twp. Of North Strabane,14,46,40,0,2,
Allegheny,Robinson,17,42,42,0,2,
Lancaster,Manheim Twp,11,36,37,0,2,
Allegheny,S Fayette,12,37,40,0,2,
Allegheny,S Fayette,17,37,44,0,2,
Lancaster,Manheim Twp,11,13,49,0,2,
Lancaster,Manheim Twp,11,13,100,0,2,
Bucks,Bristol Twp,1,10,140,0,2,
Washington,Township Of Chartiers,14,46,48,0,2,
Lancaster,Lancaster Twp,11,36,43,0,2,
Luzerne,Sugarloaf Twp,8,27,117,0,2,
Allegheny,Shaler,17,38,33,0,2,
Washington,Boro Of Green Hills,14,46,48,0,2,
Lancaster,Lancaster City,11,13,97,0,2,
Lancaster,Lampeter West Twp,11,13,49,0,2,
Allegheny,South Park,12,37,40,0,2,
Allegheny,South Park,17,38,30,0,2,
Luzerne,Wilkes-Barre City,8,20,119,0,2,
Lancaster,Hempfield East Twp,11,13,97,0,2,
Lancaster,Hempfield East Twp,11,13,49,0,2,
Allegheny,Swissvale,12,45,25,0,2,
Lancaster,Ephrata Twp,11,36,37,0,2,
Allegheny,Up St Clair,12,43,23,0,2,
Lancaster,Earl West Twp,11,36,37,0,2,
Allegheny,Up St Clair,17,42,42,0,2,
Lancaster,Denver Boro,11,13,49,0,2,
Juniata,Tuscarora/East Waterford,13,30,86,0,2,
Huntingdon,Shade Gap Boro,13,30,81,0,2,
Huntingdon,Dudley Boro,13,30,81,0,2,
Chester,London Britain Tnshp,6,9,158,0,2,
Allegheny,Whitehall,17,38,28,0,2,
Allegheny,Wilkinsburg,12,38,24,0,2,
Chester,New Garden Twp,6,19,13,0,2,
Schuylkill,Mount Carbon Boro,9,29,123,0,2,
Venango,Cornplanter Twp,16,21,64,0,2,
Allegheny,Wilkinsburg,12,45,25,0,2,
Allegheny,Wilkinsburg,17,43,32,0,2,
Franklin,Orrstown Boro,13,33,81,0,2,
Franklin,Chambersburg Boro,13,33,90,0,2,
Monroe,Hamilton,8,40,189,0,2,
Union,East Buffalo,15,23,76,0,2,
Armstrong,Cadogan Twp,15,41,60,0,2,
Erie,Harborcreek Twp.,16,49,3,0,2,
Erie,Franklin Twp,16,49,2,0,2,
Erie,Fairview Twp,16,49,1,0,2,
Delaware,Upper Providence Twp,5,9,160,0,2,
Delaware,Upper Darby Twp,5,9,160,0,2,
Delaware,Ridley Twp,5,26,164,0,2,
Delaware,Ridley Twp,5,17,166,0,2,
Beaver,Baden Boro,17,46,15,0,2,
Delaware,Middletown Twp,5,9,160,0,2,
Northampton,Bethlehem Twsp,7,18,138,0,2,
Delaware,Media Boro,5,9,168,0,2,
Northampton,Bethlehem Twsp,7,18,136,0,2,
Blair,Hollidaysburg Boro,13,30,79,0,2,
Northampton,Bethlehem Twsp,7,18,135,0,2,
Delaware,Marple Twp,5,17,166,0,2,
Delaware,Haverford Twp,5,9,160,0,2,
Delaware,Haverford Twp,5,26,165,0,2,
Delaware,Haverford Twp,5,17,168,0,2,
Delaware,Glenolden Boro,5,26,165,0,2,
Beaver,Shippingport Boro,17,47,15,0,2,
Delaware,Aston Twp,5,9,160,0,2,
Dauphin,Swatara Twp,10,15,106,0,2,
Dauphin,Susquehanna Twp,10,15,125,0,2,
Dauphin,Susquehanna Twp,10,15,104,0,2,
Dauphin,South Hanover Twp,10,15,105,0,2,
Dauphin,East Hanover Twp,10,15,105,0,2,
Clearfield,New Washington Boro,15,35,75,0,2,
Clarion,Callensburg Boro,15,21,63,0,2,
Clarion,Brady Twp.,15,21,63,0,2,
Chester,Westtown Twp,6,19,156,0,2,
Chester,Wallace Twp,6,44,74,0,2,
Berks,Reading,4,24,130,0,2,
Berks,Reading,4,11,126,0,2,
Chester,W Whiteland Twp,6,44,157,0,2,
Chester,W Whiteland Twp,6,44,155,0,2,
Chester,W Vincent Twp,6,19,167,0,2,
Chester,W Sadsbury Twp,6,19,13,0,2,
Berks,Cumru Twp,6,11,129,0,2,
Chester,W Goshen Twp,6,44,74,0,2,
Berks,Exeter Twp,6,11,129,0,2,
Berks,Greenwich Twp,4,48,130,0,2,
Berks,Maidencreek Twp,6,11,128,0,1,
Chester,Uwchlan Twp,6,44,26,0,1,
Berks,Lower Alsace Twp,6,11,129,0,1,
Northampton,Bangor Boro,7,18,137,0,1,
Berks,Leesport Boro,9,48,5,0,1,
Berks,Kutztown Boro,9,48,5,0,1,
Berks,Maidencreek Twp,9,48,124,0,1,
Chester,Valley Twp,6,44,155,0,1,
Chester,Valley Twp,6,44,74,0,1,
Chester,W Bradford Twp,6,19,155,0,1,
Berks,Muhlenberg Twp,6,11,127,0,1,
Chester,W Brandywine Townshp,6,19,167,0,1,
Chester,W Goshen Twp,6,19,157,0,1,
Chester,W Goshen Twp,6,19,167,0,1,
Berks,Muhlenberg Twp,6,11,128,0,1,
Chester,Uwchlan Twp,6,19,156,0,1,
Berks,Cumru Twp,4,48,5,0,1,
Berks,Cumru Twp,4,11,126,0,1,
Chester,W Pikeland Twp,6,44,26,0,1,
Berks,Brecknock Twp,6,11,129,0,1,
Berks,Muhlenberg Twp,6,11,129,0,1,
Northampton,Bath Boro,7,18,136,0,1,
Chester,W Whiteland Twp,6,19,155,0,1,
Chester,W Whiteland Twp,6,19,156,0,1,
Chester,W Whiteland Twp,6,19,158,0,1,
Chester,W Whiteland Twp,6,19,74,0,1,
Berks,Muhlenberg Twp,6,11,5,0,1,
Northampton,Bethlehem,7,14,135,0,1,
Chester,W Whiteland Twp,6,44,26,0,1,
Northampton,Bethlehem,7,14,183,0,1,
Montgomery,Worcester Twp,5,17,149,0,1,
Chester,Warwick Twp,6,19,74,0,1,
Chester,West Chester Boro,6,19,167,0,1,
Chester,West Chester Boro,6,19,74,0,1,
Chester,West Chester Boro,6,44,167,0,1,
Chester,Tredyffrin Twp,6,19,167,0,1,
Chester,Westtown Twp,6,19,167,0,1,
Chester,Westtown Twp,6,44,155,0,1,
Chester,Willistown Twp,6,19,167,0,1,
Chester,Willistown Twp,6,44,167,0,1,
Bedford,Pleasantville Boro,13,32,78,0,1,
Berks,Reading,6,11,99,0,1,
Montgomery,Whitemarsh Twp,4,12,61,0,1,
Berks,Robeson Twp,6,11,128,0,1,
Clearfield,Huston Twp,15,35,73,0,1,
Berks,Ruscombmanor Twp,4,48,5,0,1,
Somerset,Shanksville Boro,14,32,69,0,1,
Clearfield,Newburg Boro,15,35,75,0,1,
Montgomery,Upper Dublin Twp,4,7,148,0,1,
Crawford,Cussewago Twp,16,50,6,0,1,
Crawford,Venango Twp,16,50,6,0,1,
Dauphin,Derry Twp,10,15,103,0,1,
Dauphin,Derry Twp,10,15,104,0,1,
Dauphin,Derry Twp,10,15,105,0,1,
Berks,Shillington Boro,6,13,128,0,1,
Dauphin,Lower Paxton Twp,10,15,104,0,1,
Dauphin,Lower Paxton Twp,10,15,106,0,1,
Dauphin,Paxtang Boro,10,15,103,0,1,
Berks,Sinking Spring Boro,6,13,128,0,1,
Dauphin,Susquehanna Twp,10,15,103,0,1,
Berks,Spring Twp,4,48,5,0,1,
Northampton,Bethlehem,7,18,137,0,1,
Berks,Spring Twp,9,48,5,0,1,
Dauphin,West Hanover Twp,10,15,105,0,1,
Delaware,Aston Twp,5,26,162,0,1,
Chester,Tredyffrin Twp,6,19,156,0,1,
Delaware,Brookhaven Boro,5,17,166,0,1,
Berks,Upper Tulpehocken Twp,9,48,5,0,1,
Delaware,Chadds Ford Twp,5,9,159,0,1,
Delaware,Chester Heights Boro,5,9,161,0,1,
Delaware,Collingdale Boro,5,17,166,0,1,
Beaver,Rochester Boro,17,47,14,0,1,
Beaver,New Sewickley Twp,17,47,16,0,1,
Beaver,New Sewickley Twp,17,47,15,0,1,
Delaware,Collingdale Boro,5,9,159,0,1,
Beaver,Mn04,17,47,16,0,1,
Beaver,Mn04,17,47,14,0,1,
Delaware,Concord Twp,5,17,168,0,1,
Beaver,Hopewell Twp,17,47,15,0,1,
Delaware,Concord Twp,5,9,161,0,1,
Delaware,Darby Boro,5,26,164,0,1,
Delaware,Edgmont Twp,5,9,160,0,1,
Delaware,Glenolden Boro,5,26,164,0,1,
Northampton,Bethlehem Twsp,7,14,135,0,1,
Berks,West Reading Boro,4,48,5,0,1,
Beaver,Freedom Boro,17,47,15,0,1,
Berks,Womelsdorf Boro,6,11,126,0,1,
Berks,Wyomissing Boro,6,11,127,0,1,
Blair,Altoona,13,30,80,0,1,
Delaware,Marple Twp,5,9,160,0,1,
Beaver,Economy Boro,17,47,16,0,1,
Delaware,Media Boro,5,26,163,0,1,
Delaware,Media Boro,5,9,159,0,1,
Chester,Schuylkill Twp,6,44,155,0,1,
Delaware,Middletown Twp,5,17,168,0,1,
Chester,Sadsbury Twp,6,19,157,0,1,
Delaware,Morton Boro,5,26,162,0,1,
Delaware,Nether Providence Twp,5,9,159,0,1,
Beaver,Chippewa Twp,17,47,15,0,1,
Beaver,Baden Boro,17,47,14,0,1,
Chester,Sadsbury Twp,6,19,13,0,1,
Delaware,Newtown Twp,5,17,168,0,1,
Delaware,Newtown Twp,5,9,160,0,1,
Delaware,Radnor Twp,5,26,165,0,1,
Delaware,Radnor Twp,5,26,168,0,1,
Delaware,Ridley Park Boro,5,26,165,0,1,
Chester,Pocopson Twp,6,19,156,0,1,
Delaware,Ridley Twp,5,26,163,0,1,
Northampton,Easton,7,14,135,0,1,
Delaware,Ridley Twp,5,26,165,0,1,
Delaware,Ridley Twp,5,8,163,0,1,
Delaware,Ridley Twp,5,9,161,0,1,
Delaware,Rose Valley Boro,5,26,165,0,1,
Delaware,Sharon Hill Boro,5,9,159,0,1,
Delaware,Springfield Twp,5,9,168,0,1,
Delaware,Swarthmore Boro,5,9,160,0,1,
Delaware,Upper Chichester Twp,5,9,161,0,1,
Delaware,Upper Darby Twp,5,17,168,0,1,
Delaware,Upper Darby Twp,5,26,162,0,1,
Delaware,Upper Darby Twp,5,26,165,0,1,
Tioga,Elk Twp,15,23,68,0,1,
Delaware,Upper Darby Twp,5,8,191,0,1,
Northampton,Easton,7,18,135,0,1,
Delaware,Upper Providence Twp,5,26,163,0,1,
Delaware,Upper Providence Twp,5,9,159,0,1,
Chester,Phoenixville Boro,6,44,157,0,1,
Delaware,Yeadon Boro,5,8,162,0,1,
Northampton,Easton,7,18,137,0,1,
Northampton,Forks,7,18,136,0,1,
Erie,Girard Boro,16,49,1,0,1,
Erie,Girard Twp,16,49,3,0,1,
Armstrong,Hovey Twp,15,41,63,0,1,
Erie,Greene Twp,16,49,3,0,1,
Erie,Greenfield Twp,16,49,3,0,1,
Chester,Phoenixville Boro,6,19,74,0,1,
Erie,Millcreek Twp,16,21,4,0,1,
Erie,Millcreek Twp,16,49,2,0,1,
Erie,Millcreek Twp,16,49,4,0,1,
Erie,Springfield Twp,16,49,1,0,1,
Erie,Summit Twp,16,49,1,0,1,
Erie,Summit Twp,16,49,4,0,1,
Erie,Venango Twp,16,49,1,0,1,
Erie,Washington Twp,16,49,1,0,1,
Erie,Waterford Boro,16,49,2,0,1,
Fayette,Ohiopyle Boro,14,32,52,0,1,
Fayette,Redstone Twp,14,32,51,0,1,
Schuylkill,Orwigsburg Boro,9,29,123,0,1,
Monroe,Mount Pocono Boro,8,40,176,0,1,
Fayette,Washington Twp,14,32,51,0,1,
Monroe,Middle Smithfield,8,40,176,0,1,
Chester,Pennsbury Twp,6,9,158,0,1,
Northampton,Glendon,7,18,135,0,1,
Monroe,Hamilton,8,40,115,0,1,
Monroe,East Stroudsburg,8,40,176,0,1,
Monroe,East Stroudsburg,8,40,115,0,1,
Monroe,Coolbaugh,8,40,176,0,1,
Franklin,Antrim Twp,13,33,89,0,1,
Schuylkill,North Manheim Twp,9,29,124,0,1,
Chester,New London Twp,6,44,155,0,1,
Chester,New Garden Twp,6,19,158,0,1,
Union,Mifflinburg Boro,15,23,85,0,1,
Franklin,Peters Twp,13,33,81,0,1,
Allegheny,Wilkinsburg,17,42,42,0,1,
Allegheny,Wilkinsburg,17,38,33,0,1,
Allegheny,Wilkinsburg,17,38,20,0,1,
Franklin,Peters Twp,13,33,89,0,1,
Franklin,Southampton Twp,13,33,89,0,1,
Northampton,Hanover,7,18,135,0,1,
Allegheny,Wilkinsburg,12,43,36,0,1,
Franklin,Southampton Twp,13,33,90,0,1,
Lehigh,Upper Macungie,7,14,134,0,1,
Mercer,Sugar Grove,16,50,7,0,1,
Allegheny,Wilkinsburg,12,43,34,0,1,
Northampton,Hanover,7,18,136,0,1,
Chester,Malvern Boro,6,44,167,0,1,
Venango,Cranberry Twp,16,21,64,0,1,
Allegheny,Wilkins,12,38,24,0,1,
Allegheny,Whitehall,17,42,42,0,1,
Chester,Londonderry Twp,6,44,74,0,1,
Allegheny,Whitehall,17,37,46,0,1,
Allegheny,Whitehall,17,37,28,0,1,
Allegheny,Whitehall,12,43,23,0,1,
Allegheny,Whitehall,12,37,40,0,1,
Allegheny,Whitehall,12,37,39,0,1,
Allegheny,White Oak,17,42,20,0,1,
Mercer,Hermitage,16,50,17,0,1,
Allegheny,West Mifflin,12,43,23,0,1,
Northampton,Lower Saucon Twsp,7,18,135,0,1,
Allegheny,West Mifflin,12,37,40,0,1,
Chester,Kennett Twp,6,19,158,0,1,
Allegheny,West Mifflin,12,37,39,0,1,
Huntingdon,Shirleysburg Boro,13,30,81,0,1,
Allegheny,West Deer,17,38,20,0,1,
Allegheny,West Deer,17,37,45,0,1,
Jefferson,Falls Creek Boro,15,35,75,0,1,
Jefferson,Sykesville Boro,15,41,66,0,1,
Northampton,Lower Saucon Twsp,7,18,137,0,1,
Lancaster,Adamstown Boro,11,13,97,0,1,
Warren,(Empty),15,21,65,0,1,
